timestamp,demand_kw,voltage_a,voltage_b,voltage_c,temperature_celsius,humidity_percent
2008-02-11 17:15:00,0.3790666667,241.5386553,241.0409966,241.3544145,10.4,49
2008-02-11 17:30:00,0.4337333333,239.4310238,240.2051028,240.6629908,10.4,49
2008-02-11 17:45:00,0.2930666667,240.798552,241.5772393,240.6694726,10.4,49
2008-02-11 18:00:00,1.092133333,239.5642768,240.2420962,239.2879057,9.4,60
2008-02-11 18:15:00,1.526533333,237.5149971,237.8213057,237.2768098,9.4,60
2008-02-11 18:30:00,1.710666667,238.2821839,238.1874701,238.2359128,9.4,60
2008-02-11 18:45:00,3.675466667,236.1981633,236.6355431,236.2829667,9.4,60
2008-02-11 19:00:00,3.092533333,235.5327531,236.3376132,236.0813148,9.1,66
2008-02-11 19:15:00,2.603333333,236.8080727,236.7764525,236.7444892,9.1,66
2008-02-11 19:30:00,3.2024,235.8910864,235.9822495,235.7879603,9.1,66
2008-02-11 19:45:00,3.4548,235.3427275,234.4586227,236.1399604,9.1,66
2008-02-11 20:00:00,3.730266667,236.1849581,236.7417649,236.3957714,9.4,64
2008-02-11 20:15:00,2.8928,238.0112756,237.9787887,237.5908808,9.4,64
2008-02-11 20:30:00,3.154933333,236.323705,236.5542293,237.0656934,9.4,64
2008-02-11 20:45:00,2.4596,237.8570256,238.2637982,237.8287521,9.4,64
2008-02-11 21:00:00,2.328266667,238.6558048,237.9500992,237.4986657,8.9,65
2008-02-11 21:15:00,2.4612,239.3733428,239.7004917,239.487445,8.9,65
2008-02-11 21:30:00,2.3764,238.1373374,238.8717629,238.997953,8.9,65
2008-02-11 21:45:00,2.162133333,237.5959487,236.78983,237.6629295,8.9,65
2008-02-11 22:00:00,1.732133333,237.407944,238.3713409,237.5257004,8.7,64
2008-02-11 22:15:00,1.448666667,238.3434598,238.9263979,237.8884769,8.7,64
2008-02-11 22:30:00,1.577066667,238.9011463,238.8864039,239.7075857,8.7,64
2008-02-11 22:45:00,1.059066667,239.2864233,239.6818273,239.875962,8.7,64
2008-02-11 23:00:00,0.2178666667,241.7293422,241.1353666,241.2732292,8.5,62
2008-02-11 23:15:00,0.3668,242.9589578,242.2893212,242.6412479,8.5,62
2008-02-11 23:30:00,0.358,243.7013339,243.3692805,243.5023802,8.5,62
2008-02-11 23:45:00,0.2668,242.5773645,243.6009398,242.5170997,8.5,62
2008-02-12 0:00:00,0.3117333333,242.5973142,243.5382971,242.8533659,7.2,66
2008-02-12 0:15:00,0.2988,241.7217479,244.048726,243.3033465,7.2,66
2008-02-12 0:30:00,0.2237333333,243.7904453,244.1970968,244.3069135,7.2,66
2008-02-12 0:45:00,0.2725333333,244.5191831,243.9816616,244.4948131,7.2,66
2008-02-12 1:00:00,0.3250666667,244.6726259,244.6929631,245.1302332,5.9,69
2008-02-12 1:15:00,0.24,244.700319,244.7176669,244.2441884,5.9,69
2008-02-12 1:30:00,0.2706666667,243.6612982,243.4081263,243.8889408,5.9,69
2008-02-12 1:45:00,0.2814666667,243.6220015,243.5153975,243.8157337,5.9,69
2008-02-12 2:00:00,0.2972,246.5381415,244.903555,246.245087,5.4,69
2008-02-12 2:15:00,0.2626666667,247.3026452,247.2886777,248.0703336,5.4,69
2008-02-12 2:30:00,0.2882666667,244.6428509,244.6329118,244.6633918,5.4,69
2008-02-12 2:45:00,0.4296,246.1641748,245.6333993,245.9474501,5.4,69
2008-02-12 3:00:00,0.3301333333,246.1855957,245.8975996,245.6596786,5.2,68
2008-02-12 3:15:00,1.0752,245.8812049,245.9233219,246.0894514,5.2,68
2008-02-12 3:30:00,1.421866667,244.4619819,245.1138504,243.2590812,5.2,68
2008-02-12 3:45:00,0.8982666667,245.6812612,243.7355087,243.9731666,5.2,68
2008-02-12 4:00:00,0.2270666667,245.1243791,246.1787578,245.1933128,4.1,72
2008-02-12 4:15:00,0.2846666667,245.2763215,245.7205964,244.4714414,4.1,72
2008-02-12 4:30:00,0.3245333333,244.036541,244.77776,244.7977213,4.1,72
2008-02-12 4:45:00,0.2238666667,243.659563,244.2256905,243.8388296,4.1,72
2008-02-12 5:00:00,0.2605333333,244.0184556,243.9934087,243.0970854,3.6,75
2008-02-12 5:15:00,0.3090666667,244.1750124,243.3208695,243.983673,3.6,75
2008-02-12 5:30:00,0.2634666667,244.6544704,245.3450166,245.2823182,3.6,75
2008-02-12 5:45:00,0.3032,244.5895295,243.8303627,243.8775702,3.6,75
2008-02-12 6:00:00,0.3385333333,243.6326548,242.7369036,242.2648102,3.4,77
2008-02-12 6:15:00,0.3410666667,242.4398861,242.2028631,241.8071034,3.4,77
2008-02-12 6:30:00,1.4352,241.8822276,241.0393552,242.6586954,3.4,77
2008-02-12 6:45:00,2.066266667,243.5060113,244.0383867,244.1051188,3.4,77
2008-02-12 7:00:00,1.873333333,240.4421218,240.0084758,239.830799,3.4,78
2008-02-12 7:15:00,2.083733333,240.3176705,240.3761887,239.593006,3.4,78
2008-02-12 7:30:00,2.977733333,238.8047568,239.2284307,238.8612724,3.4,78
2008-02-12 7:45:00,3.448,233.7913345,233.7047806,234.3330581,3.4,78
2008-02-12 8:00:00,1.988133333,233.4610698,233.5082431,234.8225283,3.9,79
2008-02-12 8:15:00,1.878133333,232.9145372,232.6710147,232.8339896,3.9,79
2008-02-12 8:30:00,3.238266667,232.6131977,232.4588041,232.6679909,3.9,79
2008-02-12 8:45:00,2.707066667,233.6317599,233.0632486,233.3799923,3.9,79
2008-02-12 9:00:00,1.798666667,232.0915121,233.2537667,233.1983095,5.2,72
2008-02-12 9:15:00,1.808,234.8116269,233.7179375,233.8450612,5.2,72
2008-02-12 9:30:00,1.882666667,234.2674028,235.061651,234.450548,5.2,72
2008-02-12 9:45:00,1.800533333,234.9288722,235.3819113,234.6429367,5.2,72
2008-02-12 10:00:00,1.7412,234.2440868,234.9671971,235.3624899,6.8,64
2008-02-12 10:15:00,1.7776,233.6287929,233.4508802,233.3111718,6.8,64
2008-02-12 10:30:00,1.829866667,234.505992,235.0022811,234.565165,6.8,64
2008-02-12 10:45:00,1.7428,234.0042465,233.8614096,233.6628926,6.8,64
2008-02-12 11:00:00,1.777866667,232.7692642,233.0678801,233.815178,9.3,55
2008-02-12 11:15:00,1.885333333,231.1279777,232.4101538,232.4786301,9.3,55
2008-02-12 11:30:00,2.019733333,232.4099105,232.8858559,232.3995585,9.3,55
2008-02-12 11:45:00,2.200133333,232.9584714,233.6539375,232.7248616,9.3,55
2008-02-12 12:00:00,1.996933333,233.6631475,233.6200285,233.96912,10.5,49
2008-02-12 12:15:00,2.0952,231.8651435,231.7512629,230.6500855,10.5,49
2008-02-12 12:30:00,1.9364,234.7407369,233.0494281,234.2009634,10.5,49
2008-02-12 12:45:00,2.1516,233.6030951,234.5582985,234.0316536,10.5,49
2008-02-12 13:00:00,1.927333333,235.2260254,234.7374584,235.650373,11.3,45
2008-02-12 13:15:00,1.910666667,235.5583898,236.5260018,236.8881523,11.3,45
2008-02-12 13:30:00,1.733066667,234.8161465,234.3772051,234.4431439,11.3,45
2008-02-12 13:45:00,3.327733333,234.001244,234.1338549,233.8008827,11.3,45
2008-02-12 14:00:00,3.745066667,234.3548,234.1917294,233.8726031,11.3,46
2008-02-12 14:15:00,2.624666667,234.9676871,235.3730337,234.8622736,11.3,46
2008-02-12 14:30:00,1.892266667,236.0382875,236.9124414,236.1751715,11.3,46
2008-02-12 14:45:00,4.560666667,235.0845603,234.0771391,234.5508892,11.3,46
2008-02-12 15:00:00,3.652533333,235.2269337,234.8386351,235.558688,11.7,43
2008-02-12 15:15:00,3.367866667,237.618368,237.3924143,237.5786404,11.7,43
2008-02-12 15:30:00,1.627733333,242.8056384,241.2716701,242.3805465,11.7,43
2008-02-12 15:45:00,1.4184,241.9949535,242.4415225,242.1746831,11.7,43
2008-02-12 16:00:00,1.3636,241.1973042,240.6325209,240.5091148,11.1,48
2008-02-12 16:15:00,1.4776,240.7798807,241.1903293,240.6207287,11.1,48
2008-02-12 16:30:00,1.320133333,238.2425238,238.182719,238.6493777,11.1,48
2008-02-12 16:45:00,1.3236,237.6638589,237.1743886,237.6671603,11.1,48
2008-02-12 17:00:00,1.400933333,237.2149002,238.4798856,237.9806868,10.2,54
2008-02-12 17:15:00,1.354666667,238.2955233,238.6831336,238.7996003,10.2,54
2008-02-12 17:30:00,1.360933333,239.9199828,239.7002865,239.2859815,10.2,54
2008-02-12 17:45:00,1.075733333,239.8154527,239.4992482,239.4654724,10.2,54
2008-02-12 18:00:00,1.036133333,240.3198122,240.5567978,240.9311155,9.4,62
2008-02-12 18:15:00,1.055066667,237.7054056,236.9835519,237.9456122,9.4,62
2008-02-12 18:30:00,1.139333333,237.6515909,238.3591466,237.7064392,9.4,62
2008-02-12 18:45:00,1.317866667,237.5204625,237.3054067,236.6975158,9.4,62
2008-02-12 19:00:00,0.9653333333,237.8091747,237.8908552,238.3616095,9,65
2008-02-12 19:15:00,1.2788,240.7783289,240.8036009,240.8237469,9,65
2008-02-12 19:30:00,0.4468,240.0463802,239.9818393,239.3920718,9,65
2008-02-12 19:45:00,0.2697333333,239.1888495,239.3712666,238.9575597,9,65
2008-02-12 20:00:00,1.871066667,240.9127885,239.4989471,240.9736526,8.8,69
2008-02-12 20:15:00,1.802133333,240.5112924,241.0410312,240.6928284,8.8,69
2008-02-12 20:30:00,1.109866667,240.8720056,240.2072419,240.2666587,8.8,69
2008-02-12 20:45:00,2.014266667,237.8836293,238.0367354,238.8726919,8.8,69
2008-02-12 21:00:00,2.2888,238.3547856,239.0569048,238.3104502,8.4,74
2008-02-12 21:15:00,2.396533333,237.9161621,238.3347106,238.7462019,8.4,74
2008-02-12 21:30:00,1.621733333,240.058009,239.8876859,240.6468442,8.4,74
2008-02-12 21:45:00,0.9514666667,240.2987537,240.2905457,240.2297556,8.4,74
2008-02-12 22:00:00,0.6353333333,240.5738925,241.0402668,240.095923,8.1,77
2008-02-12 22:15:00,0.4834666667,242.3908767,241.7659515,242.2919696,8.1,77
2008-02-12 22:30:00,0.3533333333,244.5496729,244.453357,244.1549837,8.1,77
2008-02-12 22:45:00,0.4470666667,244.9960882,244.4828686,244.9338937,8.1,77
2008-02-12 23:00:00,0.6882666667,244.9557878,244.4694373,245.4550743,7.2,78
2008-02-12 23:15:00,0.5201333333,244.0203496,245.3099347,244.0876779,7.2,78
2008-02-12 23:30:00,0.5928,243.1483273,244.0993275,243.4799968,7.2,78
2008-02-12 23:45:00,0.5257333333,244.1474263,243.391646,244.0162707,7.2,78
2008-02-13 0:00:00,0.3218666667,244.2551595,243.9960328,244.4609699,6.8,78
2008-02-13 0:15:00,0.4309333333,245.7039604,245.8651568,245.8528057,6.8,78
2008-02-13 0:30:00,0.4676,244.6159558,244.6369886,244.6198999,6.8,78
2008-02-13 0:45:00,0.4074666667,245.4930296,245.6034114,245.1796815,6.8,78
2008-02-13 1:00:00,0.3265333333,245.3329977,245.2617035,244.8337094,6.4,79
2008-02-13 1:15:00,0.3304,243.4923516,242.0366972,243.0368164,6.4,79
2008-02-13 1:30:00,0.266,243.6061343,243.3679832,243.4708043,6.4,79
2008-02-13 1:45:00,0.2485333333,244.3232906,244.4673664,244.6771626,6.4,79
2008-02-13 2:00:00,0.3061333333,245.3288358,245.4128239,245.2868707,6,81
2008-02-13 2:15:00,0.3250666667,245.8487476,245.1100436,246.2679344,6,81
2008-02-13 2:30:00,0.236,247.2137533,246.9595186,247.0412183,6,81
2008-02-13 2:45:00,0.2806666667,247.3805701,247.3938498,247.3835095,6,81
2008-02-13 3:00:00,0.3509333333,246.5111655,246.9829596,246.0902386,5.5,81
2008-02-13 3:15:00,0.234,246.8059285,246.5187975,246.4299454,5.5,81
2008-02-13 3:30:00,0.27,246.1755893,245.8828349,246.0180259,5.5,81
2008-02-13 3:45:00,0.4,247.5082438,247.2797687,247.1643862,5.5,81
2008-02-13 4:00:00,0.3293333333,245.8091568,246.9491902,246.1672535,4.7,83
2008-02-13 4:15:00,0.3028,245.3501714,246.6616309,246.8487285,4.7,83
2008-02-13 4:30:00,1.1748,245.2141024,244.4223233,244.8270975,4.7,83
2008-02-13 4:45:00,1.382133333,243.3119958,244.2968725,243.2197017,4.7,83
2008-02-13 5:00:00,0.7576,243.1056811,242.8918924,243.5862992,4,86
2008-02-13 5:15:00,0.2392,244.8515886,245.8575363,245.223904,4,86
2008-02-13 5:30:00,0.3513333333,243.797485,244.0172464,244.0924855,4,86
2008-02-13 5:45:00,0.2596,245.9608344,245.1673848,245.8370766,4,86
2008-02-13 6:00:00,0.2398666667,245.5060832,244.4021686,245.7866432,4,84
2008-02-13 6:15:00,0.3712,244.9285512,245.6142107,245.2684029,4,84
2008-02-13 6:30:00,1.3696,243.9469081,242.8036936,243.6788961,4,84
2008-02-13 6:45:00,2.6388,242.6989577,242.9574492,243.6183181,4,84
2008-02-13 7:00:00,2.526266667,238.6269415,239.2601347,238.3018285,3.9,84
2008-02-13 7:15:00,2.0712,237.1878318,236.8907112,236.9110645,3.9,84
2008-02-13 7:30:00,2.2292,239.0455779,239.6701249,238.2011303,3.9,84
2008-02-13 7:45:00,1.722533333,240.6705424,240.2674468,241.5036756,3.9,84
2008-02-13 8:00:00,1.646133333,239.3664396,239.870584,240.2520298,4.1,84
2008-02-13 8:15:00,1.351066667,242.1245888,241.9382869,241.4627809,4.1,84
2008-02-13 8:30:00,1.323733333,240.8957761,241.0080881,241.5953506,4.1,84
2008-02-13 8:45:00,1.3344,239.5703048,240.9399464,240.861308,4.1,84
2008-02-13 9:00:00,1.388266667,239.9752518,240.4513816,240.4585506,5.9,74
2008-02-13 9:15:00,1.301733333,240.5485516,239.8292233,240.4177722,5.9,74
2008-02-13 9:30:00,1.298533333,240.4548474,241.3928677,240.2535817,5.9,74
2008-02-13 9:45:00,1.4208,239.2377941,238.6575447,239.4068592,5.9,74
2008-02-13 10:00:00,1.285866667,239.8105361,239.4907304,239.5232522,6,81
2008-02-13 10:15:00,1.3244,238.9729454,238.9230442,239.3247151,6,81
2008-02-13 10:30:00,1.4804,238.6104052,238.6354155,239.2800379,6,81
2008-02-13 10:45:00,1.9004,238.5110493,238.0729519,239.1685095,6,81
2008-02-13 11:00:00,3.825333333,236.5027884,236.6985089,237.1777253,8,71
2008-02-13 11:15:00,1.961733333,237.1491892,237.741377,237.9774094,8,71
2008-02-13 11:30:00,1.849333333,239.286413,239.8418527,239.784907,8,71
2008-02-13 11:45:00,0.5302666667,240.6305109,241.0735498,240.5125299,8,71
2008-02-13 12:00:00,2.3376,239.9398201,240.0689592,240.4686991,10.3,59
2008-02-13 12:15:00,0.4505333333,242.2588081,241.9212297,241.5815143,10.3,59
2008-02-13 12:30:00,0.3369333333,244.1413668,243.7928911,243.3566343,10.3,59
2008-02-13 12:45:00,0.2704,242.2450378,242.1227447,242.7179556,10.3,59
2008-02-13 13:00:00,0.3986666667,243.8905902,243.0473068,244.0098845,11,58
2008-02-13 13:15:00,0.2941333333,242.5015207,243.1532218,242.8991255,11,58
2008-02-13 13:30:00,0.4566666667,242.7904715,243.7670937,243.5885227,11,58
2008-02-13 13:45:00,0.43,243.6987916,243.5921848,244.6104689,11,58
2008-02-13 14:00:00,1.039066667,244.569892,245.6677038,244.3067397,11,54
2008-02-13 14:15:00,1.4836,242.6837641,242.7843735,242.6571616,11,54
2008-02-13 14:30:00,0.3558666667,244.1710841,243.3092829,242.788951,11,54
2008-02-13 14:45:00,0.4025333333,242.7404471,242.8301579,243.5441843,11,54
2008-02-13 15:00:00,0.2937333333,242.0965186,242.7417799,242.6097944,11.1,51
2008-02-13 15:15:00,0.3028,242.8762613,242.2186965,242.4680164,11.1,51
2008-02-13 15:30:00,2.3588,242.0454428,241.7144276,241.8643283,11.1,51
2008-02-13 15:45:00,0.4681333333,243.3512645,242.9027432,242.5571558,11.1,51
2008-02-13 16:00:00,0.2278666667,243.7185098,242.5516469,243.5681037,11,50
2008-02-13 16:15:00,0.3629333333,240.9094569,242.3896777,241.7602114,11,50
2008-02-13 16:30:00,0.9534666667,240.8432149,242.0708456,241.408739,11,50
2008-02-13 16:45:00,2.5388,240.7335215,241.3187778,240.8011407,11,50
2008-02-13 17:00:00,2.217866667,240.1397851,239.520765,239.9087347,8,66
2008-02-13 17:15:00,2.114,237.8667917,239.0146191,238.7004383,8,66
2008-02-13 17:30:00,1.862133333,236.1805654,237.5687138,237.3139019,8,66
2008-02-13 17:45:00,1.741733333,238.0096974,237.5402008,237.7054417,8,66
2008-02-13 18:00:00,1.6484,234.7429791,234.3458334,234.5020382,8.8,62
2008-02-13 18:15:00,1.954933333,230.7174062,230.3156933,230.7876639,8.8,62
2008-02-13 18:30:00,2.754666667,231.3391738,232.3066338,230.9431177,8.8,62
2008-02-13 18:45:00,3.438266667,231.4229487,232.3322407,231.856435,8.8,62
2008-02-13 19:00:00,3.988666667,231.9970742,233.2646493,232.2105864,7.9,67
2008-02-13 19:15:00,2.7448,233.5894915,233.7207545,233.8641595,7.9,67
2008-02-13 19:30:00,2.773466667,234.8736621,234.3512762,235.5737194,7.9,67
2008-02-13 19:45:00,2.832266667,234.0067513,234.5256875,235.0232302,7.9,67
2008-02-13 20:00:00,2.637333333,235.4990833,236.3166515,235.8658183,7,72
2008-02-13 20:15:00,3.007066667,233.8879424,234.7230886,234.6134104,7,72
2008-02-13 20:30:00,2.965066667,235.9573134,236.7709676,236.2709822,7,72
2008-02-13 20:45:00,1.894666667,238.1352118,237.9648444,238.2621813,7,72
2008-02-13 21:00:00,2.927866667,238.414363,238.3776978,238.0309358,6.1,76
2008-02-13 21:15:00,4.342533333,235.8966318,236.4984151,236.6958367,6.1,76
2008-02-13 21:30:00,3.412,236.2138045,236.7980056,236.5008021,6.1,76
2008-02-13 21:45:00,2.586266667,236.8219181,236.8119635,236.257961,6.1,76
2008-02-13 22:00:00,2.392933333,238.726158,237.1906044,236.7954827,5.7,75
2008-02-13 22:15:00,2.291866667,238.7505386,238.9082947,238.8129322,5.7,75
2008-02-13 22:30:00,1.8352,240.072673,239.0500153,240.686198,5.7,75
2008-02-13 22:45:00,0.8290666667,241.6815951,241.9698566,242.8539099,5.7,75
2008-02-13 23:00:00,0.4145333333,243.4156197,243.9957411,243.7861162,4.8,78
2008-02-13 23:15:00,0.2805333333,245.7314818,245.0629097,245.655128,4.8,78
2008-02-13 23:30:00,0.3288,245.4934979,245.3777914,245.5897945,4.8,78
2008-02-13 23:45:00,0.3304,245.389664,244.9333957,244.6906132,4.8,78
2008-02-14 0:00:00,0.2830666667,243.3186354,243.9882122,243.4515125,4.5,78
2008-02-14 0:15:00,0.3474666667,243.2852893,243.0405964,242.6852176,4.5,78
2008-02-14 0:30:00,0.4277333333,244.190968,243.4995734,243.0980292,4.5,78
2008-02-14 0:45:00,0.3068,244.9155342,244.1642591,245.5525297,4.5,78
2008-02-14 1:00:00,0.2614666667,243.1471283,243.0555971,243.310714,3.3,82
2008-02-14 1:15:00,0.3397333333,242.9825169,243.6241732,242.6593528,3.3,82
2008-02-14 1:30:00,0.3186666667,242.1944367,242.8267221,242.6574325,3.3,82
2008-02-14 1:45:00,0.2549333333,242.4853412,242.0979361,241.8584815,3.3,82
2008-02-14 2:00:00,0.3090666667,243.1924474,243.6480645,243.2724038,2.7,82
2008-02-14 2:15:00,0.35,243.5270175,243.6880208,243.3070557,2.7,82
2008-02-14 2:30:00,0.2566666667,243.0213012,243.8538792,243.6590868,2.7,82
2008-02-14 2:45:00,0.2769333333,243.7599098,244.671081,244.3344387,2.7,82
2008-02-14 3:00:00,0.3814666667,244.324456,243.9069478,242.7794243,2.6,84
2008-02-14 3:15:00,0.2821333333,245.449714,245.9017783,245.9661307,2.6,84
2008-02-14 3:30:00,0.3361333333,245.181974,244.7269574,244.2759408,2.6,84
2008-02-14 3:45:00,0.422,243.3341295,242.9162781,243.7774154,2.6,84
2008-02-14 4:00:00,0.2858666667,243.0958127,243.3978227,244.9128996,2.6,84
2008-02-14 4:15:00,0.2557333333,243.9500971,243.3897143,242.8949655,2.6,84
2008-02-14 4:30:00,0.3290666667,242.7465485,243.7102382,243.0562937,2.6,84
2008-02-14 4:45:00,0.3244,242.0330766,241.6414228,241.5296318,2.6,84
2008-02-14 5:00:00,0.2516,242.4520116,242.5799684,242.6183324,2.3,85
2008-02-14 5:15:00,0.2814666667,242.7275968,242.5367122,242.4736938,2.3,85
2008-02-14 5:30:00,0.9909333333,240.389266,240.4025172,240.1541258,2.3,85
2008-02-14 5:45:00,1.327066667,242.5363004,241.5866586,241.17962,2.3,85
2008-02-14 6:00:00,1.094,242.5698439,241.1450065,243.0801629,2,85
2008-02-14 6:15:00,0.3793333333,243.6287837,243.7855667,244.4913528,2,85
2008-02-14 6:30:00,1.827066667,242.2945712,241.0677254,241.6819122,2,85
2008-02-14 6:45:00,2.545466667,240.3941341,239.9729262,239.783068,2,85
2008-02-14 7:00:00,2.4976,237.7516237,238.1048457,237.2799661,1.7,88
2008-02-14 7:15:00,2.948933333,236.588102,237.1501865,237.0969075,1.7,88
2008-02-14 7:30:00,2.451333333,236.9752316,236.6681975,236.2393993,1.7,88
2008-02-14 7:45:00,2.083066667,238.4846162,237.7783328,238.252243,1.7,88
2008-02-14 8:00:00,2.277733333,238.1991054,238.3872368,238.4870122,1.5,88
2008-02-14 8:15:00,2.339733333,238.1003565,237.5317334,237.6196801,1.5,88
2008-02-14 8:30:00,4.0048,234.9887323,234.4897107,235.2074778,1.5,88
2008-02-14 8:45:00,2.6476,237.2425037,238.1479879,238.2627373,1.5,88
2008-02-14 9:00:00,1.4556,240.3736011,239.408263,240.2104271,2,86
2008-02-14 9:15:00,1.401866667,240.2162759,239.5681574,240.4771647,2,86
2008-02-14 9:30:00,1.513466667,239.5844484,239.6886856,239.354827,2,86
2008-02-14 9:45:00,3.550266667,236.7953753,236.7300521,236.0364465,2,86
2008-02-14 10:00:00,1.3556,237.1450782,237.2037068,237.2528472,2.5,86
2008-02-14 10:15:00,1.3548,237.5807688,237.6532506,237.6341304,2.5,86
2008-02-14 10:30:00,1.4124,237.4995703,237.04492,237.3141172,2.5,86
2008-02-14 10:45:00,1.3404,237.2660107,238.2257156,238.9131706,2.5,86
2008-02-14 11:00:00,1.298533333,238.890107,239.6863634,238.7262377,3.6,82
2008-02-14 11:15:00,1.353733333,237.7555678,238.076789,237.0043963,3.6,82
2008-02-14 11:30:00,1.377466667,238.3232052,238.1526902,238.0968146,3.6,82
2008-02-14 11:45:00,1.291066667,238.6343209,238.6616738,238.8741697,3.6,82
2008-02-14 12:00:00,1.317866667,237.0726417,237.937497,237.3930827,5.2,75
2008-02-14 12:15:00,1.405866667,238.0781187,238.6578668,238.005753,5.2,75
2008-02-14 12:30:00,1.308933333,238.8075239,239.6556672,239.5572307,5.2,75
2008-02-14 12:45:00,1.338266667,239.9270903,240.6893772,240.4293236,5.2,75
2008-02-14 13:00:00,1.383733333,239.3467031,238.8589032,239.9553838,6.1,72
2008-02-14 13:15:00,1.375733333,239.0143688,238.8095479,239.1366211,6.1,72
2008-02-14 13:30:00,1.415466667,239.4446778,238.7234365,239.3073271,6.1,72
2008-02-14 13:45:00,1.127333333,241.1837868,241.560756,240.6700635,6.1,72
2008-02-14 14:00:00,0.3324,244.1506057,243.4402922,242.6410094,6,74
2008-02-14 14:15:00,0.2856,241.6516525,241.7151647,242.5241396,6,74
2008-02-14 14:30:00,0.256,243.6063881,243.0293016,242.5081647,6,74
2008-02-14 14:45:00,0.3456,245.3698957,244.919546,245.2302853,6,74
2008-02-14 15:00:00,0.3749333333,243.7454083,243.1018512,244.9143892,5.4,77
2008-02-14 15:15:00,0.424,243.2567895,243.250058,243.3343898,5.4,77
2008-02-14 15:30:00,0.4526666667,244.4767317,244.1527709,244.9629099,5.4,77
2008-02-14 15:45:00,0.5333333333,244.9668932,245.2013342,245.1507597,5.4,77
2008-02-14 16:00:00,0.4630666667,244.913109,243.7178764,244.0140992,4.3,81
2008-02-14 16:15:00,0.4332,245.0371895,244.8632886,244.9311575,4.3,81
2008-02-14 16:30:00,0.578,242.9735404,243.3272233,242.8852314,4.3,81
2008-02-14 16:45:00,0.3086666667,245.1270275,245.7592187,245.0390158,4.3,81
2008-02-14 17:00:00,0.2516,240.3815078,241.2775575,239.9169915,3.3,85
2008-02-14 17:15:00,0.3476,241.0255226,241.0827323,240.6477702,3.3,85
2008-02-14 17:30:00,0.2533333333,242.570307,241.3522864,241.6033956,3.3,85
2008-02-14 17:45:00,0.252,239.2034411,239.6930735,240.1161178,3.3,85
2008-02-14 18:00:00,0.7145333333,238.3998765,238.7729639,238.2091585,2.6,88
2008-02-14 18:15:00,1.0488,236.5088205,236.3179799,237.2939113,2.6,88
2008-02-14 18:30:00,1.259866667,235.2722387,235.0252483,236.448488,2.6,88
2008-02-14 18:45:00,0.9670666667,234.8780311,235.4301623,235.7081476,2.6,88
2008-02-14 19:00:00,1.3252,235.9333806,235.5925879,235.8944657,2.2,89
2008-02-14 19:15:00,1.691333333,234.9894722,236.299749,234.6686483,2.2,89
2008-02-14 19:30:00,1.772,237.4863118,237.9912762,238.2991493,2.2,89
2008-02-14 19:45:00,2.0364,238.1318759,238.2560015,237.4787856,2.2,89
2008-02-14 20:00:00,3.15,235.8403503,236.8600336,236.7830613,1.9,90
2008-02-14 20:15:00,2.413066667,237.4696242,239.1237359,238.4592197,1.9,90
2008-02-14 20:30:00,2.069466667,236.5731554,236.9385131,236.6586446,1.9,90
2008-02-14 20:45:00,1.735866667,238.77338,238.2684724,237.8949285,1.9,90
2008-02-14 21:00:00,1.187466667,239.0140519,238.9358133,239.186901,1.6,91
2008-02-14 21:15:00,1.017866667,240.7376052,241.6199129,240.2403027,1.6,91
2008-02-14 21:30:00,2.613466667,239.3679615,238.7538941,239.4745077,1.6,91
2008-02-14 21:45:00,2.475466667,238.015765,238.4061773,239.0129055,1.6,91
2008-02-14 22:00:00,1.355733333,238.7606175,238.6446463,238.2412163,1,92
2008-02-14 22:15:00,1.112266667,241.4958791,241.2545745,240.6469224,1,92
2008-02-14 22:30:00,1.2456,241.0778112,241.69744,241.9947206,1,92
2008-02-14 22:45:00,0.4804,244.332666,243.277588,243.6393372,1,92
2008-02-14 23:00:00,0.5264,244.2646268,244.7418743,244.6787234,0.9,92
2008-02-14 23:15:00,0.5554666667,245.7202257,245.1285114,245.7038089,0.9,92
2008-02-14 23:30:00,1.1244,242.4695221,241.9174902,242.144262,0.9,92
2008-02-14 23:45:00,1.5292,242.3185513,242.8653971,242.1273243,0.9,92
2008-02-15 0:00:00,1.384133333,244.4423902,244.4100304,245.3558911,0.6,92
2008-02-15 0:15:00,1.402533333,244.2070642,244.1949998,243.9256344,0.6,92
2008-02-15 0:30:00,1.207333333,243.473794,242.5535501,243.4722325,0.6,92
2008-02-15 0:45:00,0.2177333333,243.8861611,244.2042272,244.4395212,0.6,92
2008-02-15 1:00:00,0.316,244.5481997,244.4316009,244.9506879,0.2,92
2008-02-15 1:15:00,0.2808,245.1136696,245.0360282,244.4193948,0.2,92
2008-02-15 1:30:00,0.2130666667,244.2040093,244.9367672,244.3821928,0.2,92
2008-02-15 1:45:00,0.2646666667,244.8039066,245.1546944,245.2028789,0.2,92
2008-02-15 2:00:00,0.3258666667,246.8120795,246.2426574,246.4321743,0.2,92
2008-02-15 2:15:00,0.2185333333,246.7725256,246.800685,246.3401089,0.2,92
2008-02-15 2:30:00,0.2709333333,247.454613,246.9369665,246.7018633,0.2,92
2008-02-15 2:45:00,0.4454666667,245.0461718,245.786125,245.7376599,0.2,92
2008-02-15 3:00:00,0.2464,246.4129633,246.1637219,246.3607765,0.2,92
2008-02-15 3:15:00,0.216,246.0584075,245.890273,246.3136827,0.2,92
2008-02-15 3:30:00,0.3165333333,245.4962006,245.165398,245.2487754,0.2,92
